Matiere_OF,ORDRE PRODUCTION,PLATEFORME,CODE CREME,DESCRIPTION,MP CODE,MP NAME,BESOIN (KG),WEEK
C270680000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,12
C39025200000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,12
C39011280000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,12
C39017990000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,12
C39020190000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,12
C39024030000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,12
C39025690000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,12
C233050000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,12
C233300000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,12
C233500000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,12
C39007020000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,12
C39007990000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,12
C39007130000454925,454925,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,12
C233000000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C23300,ETHANOL 96% V/V,51.0,12
C207000000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20700,ALLANTOINE,2.04,12
C203000000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20300,ACRYLAMIDE COPOLYMER,30.6,12
C227850000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C22785,CYCLOMETHICONE USP/NF,20.4,12
C270200000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27020,PHENOXYETHANOL,10.2,12
C273500000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27350,PROPYLENE GLYCOL,306.0,12
C285200000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28520,TRIFAROTENE,0.051,12
C285300000454978,454978,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28530,TRIGLYCERIDES CHAINES MOYENNES,81.6,12
C205310000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C20531,ADAPALENE FINORGA NVS,1.01,12
C215260000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C21526,CARBOMER HOMOPOLYMER (TYPE C),11.22,12
C270500000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C27050,POLOXAMER 182,2.02,12
C270200000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C27020,PHENOXYETHANOL,2.525,12
C253000000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C25300,NA HYDROXYDE,1.616,12
C250000000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C25000,METHYL PARABEN,1.01,12
C231500000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C23150,EDTA DISODIUM,1.01,12
C273500000456248,456248,RESS_1200L_GUERIN,B26051,DIFFERIN 0.1% GEL(FINORGA NVS),C27350,PROPYLENE GLYCOL,40.4,12
C215250000455099,455099,RESS_6000L_GOAVEC,B20079,METRONIDAZOLE 0.75% NF GEL,C21525,CARBOMER 980,19.695,12
C250200000455099,455099,RESS_6000L_GOAVEC,B20079,METRONIDAZOLE 0.75% NF GEL,C25020,METRONIDAZOLE,22.725,12
C253000000455099,455099,RESS_6000L_GOAVEC,B20079,METRONIDAZOLE 0.75% NF GEL,C25300,NA HYDROXYDE,2.424,12
C273000000455099,455099,RESS_6000L_GOAVEC,B20079,METRONIDAZOLE 0.75% NF GEL,C27300,PROPYL PARABEN,0.606,12
C273500000455099,455099,RESS_6000L_GOAVEC,B20079,METRONIDAZOLE 0.75% NF GEL,C27350,PROPYLENE GLYCOL,90.9,12
C231500000455099,455099,RESS_6000L_GOAVEC,B20079,METRONIDAZOLE 0.75% NF GEL,C23150,EDTA DISODIUM,1.515,12
C250000000455099,455099,RESS_6000L_GOAVEC,B20079,METRONIDAZOLE 0.75% NF GEL,C25000,METHYL PARABEN,2.424,12
C219000000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C21900,CIRE AE,127.5,12
C242500000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C24250,ISOPROPYL PALMITATE,20.4,12
C244000000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C24400,LACTIQUE ACIDE 90%,0.408,12
C250200000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C25020,METRONIDAZOLE,7.65,12
C210550000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C21055,BENZYLIQUE ALCOOL PHARMA,22.44,12
C235500000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C23550,GLYCEROL,40.8,12
C281000000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C28100,SORBITOL 70% NONCRIS,51.0,12
C253000000456282,456282,RESS_1200L_GUERIN,B20075,METRONIDAZOLE 0.75% CRE,C25300,NA HYDROXYDE,0.0,12
C285300000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28530,TRIGLYCERIDES CHAINES MOYENNES,81.6,12
C273500000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27350,PROPYLENE GLYCOL,306.0,12
C270200000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27020,PHENOXYETHANOL,10.2,12
C233000000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C23300,ETHANOL 96% V/V,51.0,12
C227850000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C22785,CYCLOMETHICONE USP/NF,20.4,12
C207000000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20700,ALLANTOINE,2.04,12
C285200000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28520,TRIFAROTENE,0.051,12
C203000000454981,454981,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20300,ACRYLAMIDE COPOLYMER,30.6,12
C39007130000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,12
C39025200000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,12
C233050000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,12
C233300000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,12
C233500000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,12
C270680000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,12
C284850000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,12
C285000000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,12
C39002210000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,12
C39004930000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,12
C39005040000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,12
C39024030000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,12
C39020190000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,12
C39017990000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,12
C39011280000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,12
C39007990000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,12
C39004870000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,12
C39007020000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,12
C39025690000454921,454921,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,12
C253000000456212,456212,RESS_6000L_GOAVEC,B26047,BENZAC AC WASH 5% GEL,C25300,NA HYDROXYDE,16.83,12
C235500000456212,456212,RESS_6000L_GOAVEC,B26047,BENZAC AC WASH 5% GEL,C23550,GLYCEROL,224.4,12
C215250000456212,456212,RESS_6000L_GOAVEC,B26047,BENZAC AC WASH 5% GEL,C21525,CARBOMER 980,44.88,12
C213500000456212,456212,RESS_6000L_GOAVEC,B26047,BENZAC AC WASH 5% GEL,C21350,C14-C16OLEFISULFO NA,281.061,12
C210050000456212,456212,RESS_6000L_GOAVEC,B26047,BENZAC AC WASH 5% GEL,C21005,BENZOYL PEROXYD HYD ARKEMA,373.9626,12
C205000000456212,456212,RESS_6000L_GOAVEC,B26047,BENZAC AC WASH 5% GEL,C20500,ACRYLATES COPOLYMER,112.2,12
C227850000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C22785,CYCLOMETHICONE USP/NF,20.4,12
C233000000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C23300,ETHANOL 96% V/V,51.0,12
C203000000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20300,ACRYLAMIDE COPOLYMER,30.6,12
C207000000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20700,ALLANTOINE,2.04,12
C285200000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28520,TRIFAROTENE,0.051,12
C273500000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27350,PROPYLENE GLYCOL,306.0,12
C270200000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27020,PHENOXYETHANOL,10.2,12
C285300000454979,454979,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28530,TRIGLYCERIDES CHAINES MOYENNES,81.6,12
C39012310000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3901231,Aloe Vera Gel,10.2,12
C39024030000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3902403,Tinosorb M **,122.4,12
C39017990000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3901799,Octinoxate USP,153.0,12
C39012210000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3901221,Lecithin Type I,10.8732,12
C39021500000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3902150,Propyl Parahydroxybenzoate EP,6.12,12
C39007150000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3900715,Dimeticone 350 EP,10.2,12
C211800000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C21180,BUTYL METHOXYDIBENZOYLMETHANE,51.0,12
C215250000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C21525,CARBOMER 980,10.2,12
C217000000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C21700,CETYLIQUE ALCOOL,10.2,12
C233050000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C23305,ETHANOL 96.0% V/V 215L,50.3268,12
C233350000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C23335,ETHYLHEXYLOXYP METHOXYPH TRI S,102.0,12
C250000000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C25000,METHYL PARABEN,6.12,12
C39010710000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3901071,Isoamyl p-Methoxycinnamate **,153.0,12
C233500000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C23350,ETHYLHEXYL TRIAZONE,102.0,12
C39007020000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3900702,dl-alpha-Tocopherol,20.4,12
C39003760000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3900376,Dicaprylyl Maleate,61.2,12
C281000000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C28100,SORBITOL 70% NONCRIS,61.2,12
C39002190000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C3900219,CETYL PHOSPHATE,30.6,12
C299990000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C29999,SACHE 1000L PRBIB CHASSIS INOX,0.0,12
C299980000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C29998,SACHE 1000L BIB CHASSIS PLAST,3.0,12
C285050000454985,454985,RESS_4000L,B20723,ACTINICA LOTION,C28505,TRIETHANOLAMINE PHAR,26.928,12
C210050000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C21005,BENZOYL PEROXYD HYD ARKEMA,33.966,12
C278500000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C27850,SILICE COLLOIDAL ANH,0.2142,12
C273500000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C27350,PROPYLENE GLYCOL,40.8,12
C270500000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C27050,POLOXAMER 182,2.04,12
C253000000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C25300,NA HYDROXYDE,1.734,12
C235500000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C23550,GLYCEROL,40.8,12
C230500000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C23050,DIOCTYL NA SULFOSUCC,0.51,12
C214600000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C21460,CARBOMER 940/POL 980,8.16,12
C205000000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C20500,ACRYLATES COPOLYMER,20.4,12
C231500000456189,456189,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C23150,EDTA DISODIUM,1.02,12
C39007990000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,12
C39007130000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,12
C39005040000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,12
C39007020000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,12
C39002210000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,12
C285000000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,12
C39011280000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,12
C39017990000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,12
C39020190000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,12
C39024030000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,12
C39025200000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,12
C39025690000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,12
C284850000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,12
C270680000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,12
C233500000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,12
C233300000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,12
C233050000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,12
C39004930000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,12
C39004870000454928,454928,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,12
C203000000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20300,ACRYLAMIDE COPOLYMER,30.6,12
C207000000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C20700,ALLANTOINE,2.04,12
C227850000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C22785,CYCLOMETHICONE USP/NF,20.4,12
C233000000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C23300,ETHANOL 96% V/V,51.0,12
C270200000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27020,PHENOXYETHANOL,10.2,12
C273500000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C27350,PROPYLENE GLYCOL,306.0,12
C285200000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28520,TRIFAROTENE,0.051,12
C285300000454980,454980,RESS_1200L_GOAVEC,B20710,TRIFAROTENE 50 PPM CRE,C28530,TRIGLYCERIDES CHAINES MOYENNES,81.6,12
C273500000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C27350,PROPYLENE GLYCOL,40.8,12
C270460000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C27046,POLOXAMER 124 PE,2.04,12
C203000000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C20300,ACRYLAMIDE COPOLYMER,40.8,12
C205430000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C20543,ADAPALENE FINORGA/HELSINN NVS,1.02,12
C210160000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C21016,BENZOYL PEROXYD HYD EPIDUO MEX,35.7,12
C230500000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C23050,DIOCTYL NA SULFOSUCC,0.51,12
C231500000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C23150,EDTA DISODIUM,1.02,12
C235500000455184,455184,RESS_1200L_GOAVEC,B22324,ADAPALENE/BPO COMBO GEL MS/NOU,C23550,GLYCEROL,40.8,12
C284850000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,12
C285000000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,12
C39002210000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,12
C39004870000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,12
C39004930000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,12
C39005040000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,12
C39007020000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,12
C39007130000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,12
C39007990000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,12
C39011280000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,12
C39017990000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,12
C39020190000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,12
C39024030000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,12
C39025200000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,12
C39025690000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,12
C233300000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,12
C233050000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,12
C233500000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,12
C270680000454926,454926,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,12
C215250000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C21525,CARBOMER 980,8.16,13
C217000000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C21700,CETYLIQUE ALCOOL,30.6,13
C229050000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C22905,DEXPANTHENOL,20.4,13
C233500000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C23350,ETHYLHEXYL TRIAZONE,61.2,13
C233300000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,81.6,13
C285000000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C28500,TRIETHANOLAMINE,25.092,13
C235510000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C23551,GLYCEROL COS,40.8,13
C233050000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C23305,ETHANOL 96.0% V/V 215L,51.0,13
C299990000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C29999,SACHE 1000L PRBIB CHASSIS INOX,0.0,13
C39002190000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3900219,CETYL PHOSPHATE,40.8,13
C299980000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C29998,SACHE 1000L BIB CHASSIS PLAST,3.0,13
C39005040000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3900504,Dibutyl Adipate,81.6,13
C39005030000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3900503,DICAPRYLYL CARBONATE,81.6,13
C39007130000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3900713,Dimeticone 5 CS,61.2,13
C39007990000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3900799,C12-15 Alkyl Benzoate,81.6,13
C39012210000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3901221,Lecithin Type I,10.2,13
C39017990000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3901799,Octinoxate USP,102.0,13
C39018910000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3901891,Pentylene Glycol **,81.6,13
C39022670000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3902267,Spray dried Aloe Vera powder 2,0.051,13
C39024030000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3902403,Tinosorb M **,122.4,13
C39025690000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,102.0,13
C39007020000454988,454988,RESS_4000L,B20751,DAYLONG KIDS SPF50 LOT,C3900702,dl-alpha-Tocopherol,20.4,13
C218800000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C21880,CIRE ABEILLE SYNTHET,5.1,13
C219000000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C21900,CIRE AE,51.0,13
C220000000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C22000,CITRIQUE ACIDE ANH,0.0,13
C229030000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C22903,DESONIDE MS USP,0.255,13
C253000000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C25300,NA HYDROXYDE,0.0,13
C271200000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C27120,POLYSORBATE 60,0.51,13
C272000000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C27200,POTASSIUM SORBATE,0.51,13
C272700000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C27270,PROPYLE GALLATE,0.102,13
C283000000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C28300,STEARIQUE ACIDE,12.75,13
C279500000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C27950,SORBIQUE ACIDE,0.51,13
C242500000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C24250,ISOPROPYL PALMITATE,10.2,13
C273500000455038,455038,RESS_600L,B28067,DESOWEN CRE MS,C27350,PROPYLENE GLYCOL,25.5,13
C278500000454931,454931,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C27850,SILICE COLLOIDAL ANH,0.7461,13
C273500000454931,454931,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C27350,PROPYLENE GLYCOL,142.8,13
